Artist;Track;Album;Album_type;Danceability;Energy;Loudness;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Duration_min;Title;Channel;Views;Likes;Comments;Licensed;official_video;Stream;EnergyLiveness;most_playedon;;;
Shreya Ghoshal;Pal;Pal;single;0.51;502;-7016;0.0325;0.71;0.0;0.0708;321;133885;4.121433333333333;Pal - Female Version - Best Lyric Video|Shreya Ghoshal| Varun & Rhea|Javed Mohsin;SonyMusicIndiaVEVO;79273746.0;671799.0;17862.0;True;True;100903028.0;7.090395480225989;Spotify;;;
Shreya Ghoshal;Rasiya;Brahmastra (Original Motion Picture Soundtrack);album;0.54;796;-7538;0.0521;371;0.00165;0.11;636;78.99;4.417716666666666;Rasiya - Brahm?stra | Amitabh B | Ranbir Kapoor | Alia Bhatt | Pritam | Amitabh | Tushar | Shreya;Sony Music India;33160840.0;481325.0;50693.0;True;True;28781713.0;7.236363636363636;Youtube;;;
Shreya Ghoshal;Param Sundari;Mimi (Original Motion Picture Soundtrack);album;815;761;-7162;144;192;0.0;0.0272;0.82;121999;3.3369833333333334;Param Sundari -Official Video | Mimi | Kriti Sanon, Pankaj Tripathi | @ARRahman| Shreya |Amitabh;Sony Music India;435786754.0;4077182.0;159031.0;True;True;78684300.0;27.97794117647059;Youtube;;;
Shreya Ghoshal;Hasi - Female Version;Hamari Adhuri Kahani (Original Motion Picture Soundtrack);album;0.52;485;-6438;0.0269;927;0.000466;159;407;143901;3.203116666666667;Hasi - Female Version - Hamari Adhuri Kahani|Official Bollywood Lyrics|Shreya Ghoshal;LyricGuruVEVO;12680162.0;126015.0;1582.0;True;True;42953279.0;3.050314465408805;Spotify;;;
Shreya Ghoshal;Munbe Vaa;Silunu Oru Kadhal;album;609;759;-9422;0.0336;245;2.84e-05;207;802;141126;5.949033333333333;Munbe Vaa - Shreya Ghoshal Live at EXPO2020 Dubai;BToS Productions;808247.0;16354.0;596.0;False;False;46214786.0;3.666666666666667;Spotify;;;
Shreya Ghoshal;Tujh Mein Rab Dikhta Hai - Ii;Rab Ne Bana Di Jodi (Original);album;334;0.3;-12359;0.0377;863;1.62e-06;195;158;147076;1.69665;Tujhme Rab Dikhta Hai by Shreya Ghoshal live at Sony Project Resound Concert;KEGE ENTERTAINMENT;4548435.0;96196.0;1724.0;False;False;25942155.0;1.5384615384615383;Spotify;;;
Shreya Ghoshal;Main Agar Kahoon;Soulful Sonu Nigam Specials;compilation;533;436;-7521;0.0276;234;3.17e-06;0.46;371;146868;5.135966666666667;LYRICAL: Main Agar Kahoon | Om Shanti Om | Shahrukh Khan,Deepika Padukone | Sonu Nigam,Shreya Ghosal;T-Series;131716526.0;1124402.0;20864.0;True;True;49993575.0;0.9478260869565217;Youtube;;;
Shreya Ghoshal;Piya O Re Piya;Tere Naal Love Ho Gaya (Original Motion Picture Soundtrack);album;442;574;-6394;0.0828;273;0.0;94;308;167857;4.8791166666666665;Piya O Re Piya By Shreya Ghoshal ??;Shreya Ghoshal Songs;7876.0;259.0;14.0;False;False;32957897.0;6.106382978723404;Spotify;;;
Shreya Ghoshal;Samjhawan;Samjhawan;single;651;482;-8666;0.0281;293;0.0;0.0811;517;106993;4.486416666666667;Samjhawan | Shreya Ghoshal | MTVBeats;Shreya Ghoshal Fanpage;502800.0;15379.0;436.0;False;False;84959335.0;5.94327990135635;Spotify;;;
Pink Floyd;Another Brick in the Wall, Pt. 2;The Wall;album;693;394;-15882;0.0428;0.0782;0.000694;247;721;104114;3.9791166666666666;Pink Floyd - Another Brick In The Wall, Part Two (Official Music Video);Pink Floyd;42252469.0;405995.0;7172.0;True;True;0.0;1.5951417004048585;Youtube;;;
Pink Floyd;Wish You Were Here;Wish You Were Here;album;481;262;-15.73;0.0414;735;0.0114;832;375;122861;5.579066666666667;Pink floyd - Wish you were here (Original version);Parsifal Climacus;328482.0;5849.0;230.0;False;False;557368632.0;0.3149038461538462;Spotify;;;
Pink Floyd;The Great Gig in the Sky;The Dark Side of the Moon;album;274;217;-13814;0.0345;767;896;0.0832;181;116334;4.7312;Pink Floyd - The Great Gig In The Sky (PULSE Restored & Re-Edited);Pink Floyd;7433876.0;83454.0;4099.0;True;True;0.0;2.608173076923077;Youtube;;;
Pink Floyd;Comfortably Numb;The Wall;album;472;366;-12595;0.0286;0.15;312;0.0837;171;127163;6.371616666666666;Comfortably Numb - Pink Floyd - The Wall - 4K Remastered;PinkFloyd4K;474581.0;7571.0;446.0;False;False;0.0;4.372759856630824;Youtube;;;
Pink Floyd;Money;The Dark Side of the Moon;album;468;536;-10422;144;24;0.00199;269;785;126256;6.380566666666667;Pink Floyd - Money (Official Music Video);Pink Floyd;27865859.0;217345.0;5603.0;True;True;0.0;1.9925650557620818;Youtube;;;
Pink Floyd;Breathe (In the Air);The Dark Side of the Moon;album;431;373;-15142;0.0346;389;728;143;253;128153;2.8255833333333333;Pink Floyd - Breathe (In The Air) [Live in HD];Pink Floyd;486448.0;8034.0;238.0;True;True;0.0;2.6083916083916088;Youtube;;;
Pink Floyd;Time;The Dark Side of the Moon;album;359;0.48;-11.79;0.0841;521;0.0043;178;355;120285;6.899116666666667;Time - Pink Floyd - Music Video [HQ];Good Old Music;101194.0;1643.0;53.0;False;False;0.0;2.696629213483146;Youtube;;;
Pink Floyd;Hey You;The Wall;album;587;302;-14976;0.0293;223;0.00216;128;0.19;112.46;4.6406833333333335;Pink Floyd-Hey You {Music Video};mic floyd;6305982.0;46296.0;1746.0;False;False;0.0;2.359375;Youtube;;;
Pink Floyd;Brain Damage;The Dark Side of the Moon;album;324;265;-13398;0.0302;0.0732;341;366;208;133568;3.7777833333333333;Brain Damage / Eclipse - Pink Floyd - Music Video [HQ];Good Old Music;33552.0;0.0;56.0;False;False;0.0;0.7240437158469946;Youtube;;;
Pink Floyd;Us and Them;The Dark Side of the Moon;album;357;302;-14526;0.0303;862;559;634;135;72518;7.8204;Pink Floyd - Us And Them (Official Video);ElMuroPinkFloyd;147200.0;2914.0;197.0;False;False;0.0;0.47634069400630913;Youtube;;;
System Of A Down;Chop Suey!;Toxicity;album;417;934;-3908;119;0.000278;0.0015;132;287;127066;3504;System Of A Down - Chop Suey! (Official HD Video);systemofadownVEVO;1232003777.0;7083485.0;329548.0;True;True;949503301.0;7.075757575757576;Youtube;;;
System Of A Down;Toxicity;Toxicity;album;413;873;-4151;0.0536;0.000264;0.00249;204;0.48;116.68;3.6488833333333335;System Of A Down - Toxicity (Official HD Video);systemofadownVEVO;736827328.0;3961603.0;93489.0;True;True;628447295.0;4.279411764705882;Youtube;;;
System Of A Down;Lonely Day;Hypnotize;album;0.47;796;-3277;0.0336;362;1.1e-06;133;215;113108;2.79845;System Of A Down - Lonely Day (Official HD Video);systemofadownVEVO;320886690.0;1974713.0;55529.0;True;True;347276552.0;5.984962406015038;Spotify;;;
System Of A Down;Aerials;Toxicity;album;364;922;-4217;0.0567;0.000915;0.0346;0.0697;227;79342;3.91755;System Of A Down - Aerials (Official HD Video);systemofadownVEVO;391073429.0;2007787.0;59023.0;True;True;340999078.0;13.228120516499283;Youtube;;;
System Of A Down;B.Y.O.B.;Mezmerize;album;538;981;-2688;0.14;0.00662;0.0;219;711;101414;4.257783333333333;System Of A Down - B.Y.O.B. (Official HD Video);systemofadownVEVO;418146594.0;2399598.0;92234.0;True;True;441264205.0;4.47945205479452;Spotify;;;
System Of A Down;Sugar;System Of A Down;album;451;889;-2693;261;0.00167;0.00215;258;586;131073;2.5633333333333335;System Of A Down - Sugar (Official HD Video);systemofadownVEVO;128056329.0;757083.0;31832.0;True;True;181343293.0;3.445736434108527;Spotify;;;
System Of A Down;Violent Pornography;Mezmerize;album;459;958;-2333;0.0877;0.0283;0.0;108;586;142707;3.5222166666666666;Violent Pornography - System of a Down (Music Video);cassidymav;572234.0;3690.0;246.0;False;False;146971757.0;8.87037037037037;Spotify;;;
System Of A Down;Hypnotize;Hypnotize;album;274;0.92;-4096;0.0489;0.0303;0.000412;115;0.0397;154016;3.1573333333333333;System Of A Down - Hypnotize (Official HD Video);systemofadownVEVO;186246163.0;802891.0;29715.0;True;True;184400222.0;8.0;Youtube;;;
System Of A Down;Spiders;System Of A Down;album;0.46;0.54;-5132;0.0381;0.0324;0.0168;326;0.0506;137855;3.5906666666666665;System Of A Down - Spiders (Official HD Video);systemofadownVEVO;116004946.0;554702.0;18696.0;True;True;90938235.0;1.656441717791411;Youtube;;;
System Of A Down;Prison Song;Toxicity;album;493;974;-3252;135;0.0202;8.31e-05;182;354;99647;3.3526666666666665;System Of A Down - Prison Song (Music Video);Cesar Huchim;89046.0;1581.0;63.0;False;False;101333051.0;5.351648351648351;Spotify;;;
Green Day;Basket Case;Dookie;album;442;943;-3205;0.0602;0.00293;8.71e-06;91;781;85064;3.02555;Green Day - Basket Case [Official Music Video];Green Day;306195825.0;1783994.0;62926.0;True;True;778937392.0;10.362637362637363;Spotify;;;
Green Day;American Idiot;American Idiot;album;0.38;988;-2042;0.0639;2.64e-05;7.86e-05;368;769;186113;2.9391;Green Day - American Idiot [Official Music Video];Green Day;223477721.0;1599727.0;65058.0;True;True;706697133.0;2.6847826086956523;Spotify;;;
Green Day;Good Riddance (Time of Your Life);Nimrod;album;475;432;-7844;0.0302;183;0.0;161;648;94605;2.5577833333333335;Green Day - Good Riddance (Time of Your Life) [Official Music Video] [4K UPGRADE];Green Day;86982693.0;569250.0;30161.0;True;True;493904399.0;2.683229813664596;Spotify;;;
Green Day;Wake Me up When September Ends;American Idiot;album;546;814;-5146;0.0314;23;0.0;0.0972;146;104.98;4.760883333333333;Green Day - Wake Me Up When September Ends [Official Music Video];Green Day;204329776.0;1636380.0;108818.0;True;True;572329705.0;8.37448559670782;Spotify;;;
Green Day;Boulevard of Broken Dreams;Greatest Hits: God's Favorite Band;compilation;496;682;-4095;0.0294;0.00552;2.94e-05;0.0589;474;167.06;4.372216666666667;Green Day - Boulevard Of Broken Dreams [Official Music Video];Green Day;694614010.0;5750425.0;166526.0;True;True;551065028.0;11.578947368421053;Youtube;;;
Green Day;When I Come Around;Dookie;album;531;909;-4236;34;0.0175;0.0;231;814;97546;2.966666666666667;Green Day - When I Come Around [Official Music Video];Green Day;110891049.0;588715.0;22284.0;True;True;373991248.0;3.935064935064935;Spotify;;;
Green Day;21 Guns;21st Century Breakdown;album;268;742;-4939;0.0355;0.0518;0.0;626;416;159779;5.35155;Green Day - 21 Guns [Official Music Video];Green Day;470464081.0;2920109.0;124685.0;True;True;470768474.0;1.1853035143769968;Spotify;;;
Green Day;Holiday;Greatest Hits: God's Favorite Band;compilation;552;0.89;-3409;0.0342;0.000143;0.0;888;716;146525;3878;Green Day - Holiday [Official Music Video];Green Day;118437958.0;851013.0;22129.0;True;True;215950182.0;1.0022522522522523;Spotify;;;
Green Day;Holiday / Boulevard of Broken Dreams;American Idiot;album;0.29;827;-3451;0.0362;0.000659;2.55e-06;301;0.45;167086;8.223333333333333;Green Day - Holiday/Boulevard Of Broken Dreams (Video);Beto Cruz;168152.0;3045.0;182.0;False;False;352299012.0;2.7475083056478407;Spotify;;;
Green Day;Brain Stew;Insomniac;album;559;543;-5429;302;0.00133;0,00002;0.0577;337;75958;3.216666666666667;Green Day - Brain Stew/Jaded [Official Music Video];Green Day;29134130.0;300946.0;15066.0;True;True;137134525.0;9.410745233968804;Spotify;;;
Ludovico Einaudi;Experience;In A Time Lapse;album;447;449;-10634;0.0376;934;961;0.0697;36;92468;5.257116666666667;Ludovico Einaudi - Experience;LudovicoEinaudiVEVO;55189657.0;1276626.0;32926.0;True;True;304049897.0;6.441893830703013;Spotify;;;
Ludovico Einaudi;Nuvole Bianche;Una Mattina;album;191;0.0582;-25398;0.0578;961;0.89;0.0941;0.0454;132614;5.961783333333333;Ludovico Einaudi - Nuvole Bianche (Official Music Video);LudovicoEinaudiVEVO;12422512.0;114821.0;4830.0;True;True;312614767.0;0.618490967056323;Spotify;;;
Ludovico Einaudi;Una Mattina;Una Mattina;album;231;0.0297;-31544;0.0579;991;878;0.0742;0.07;131413;3.3966666666666665;Ludovico Einaudi - Una Mattina;Beatriz;18827869.0;185950.0;3358.0;False;False;177586576.0;0.4002695417789757;Spotify;;;
Ludovico Einaudi;The Tree;Moments of Peace;album;316;0.00329;-38901;0.0482;994;957;0.0933;415;90804;3.31945;Ludovico Einaudi - The Tree;LudovicoEinaudiVEVO;241537.0;5145.0;235.0;True;True;3368451.0;0.035262593783494105;Spotify;;;
Ludovico Einaudi;Wind Song;Underwater;album;339;0.00572;-32309;0.0378;986;923;103;0.0616;72.7;3.3108333333333335;Ludovico Einaudi - Wind Song (Performance Video);LudovicoEinaudiVEVO;703698.0;18068.0;389.0;True;True;16169290.0;0.055533980582524275;Spotify;;;
Ludovico Einaudi;Luminous;Underwater;album;307;0.00229;-34977;0.0519;992;931;98;281;67775;4.721333333333333;Ludovico Einaudi � Luminous (Performance Video);Ludovico Einaudi;602647.0;14581.0;417.0;False;True;30419886.0;0.02336734693877551;Spotify;;;
Ludovico Einaudi;Temple White;Underwater;album;303;0.00958;-28556;54;991;953;109;212;72204;4.414083333333333;Ludovico Einaudi - Temple White (Performance Video);LudovicoEinaudiVEVO;768901.0;13389.0;445.0;True;True;12822980.0;0.08788990825688073;Spotify;;;
Ludovico Einaudi;Natural Light;Underwater;album;218;0.00352;-39627;0.0515;992;951;139;192;68.61;5.592366666666667;Ludovico Einaudi - Natural Light (Performance Video);LudovicoEinaudiVEVO;653911.0;12247.0;409.0;True;True;31987794.0;0.025323741007194242;Spotify;;;
Ludovico Einaudi;Primavera;Divenire (Deluxe Edition);album;231;206;-13593;0.0332;965;856;0.17;136;141628;7.373333333333333;Ludovico Einaudi - Primavera;LudovicoLove;4092349.0;60810.0;1654.0;False;False;85582447.0;1.2117647058823529;Spotify;;;
Ludovico Einaudi;Rolling Like A Ball;Underwater;album;208;12;-29933;0.0422;987;919;0.1;0.0391;175159;4.28695;Ludovico Einaudi - Rolling Like A Ball (Performance Video);LudovicoEinaudiVEVO;473964.0;10849.0;425.0;True;True;13213932.0;0.12;Spotify;;;
Muse;Supermassive Black Hole;Black Holes and Revelations;album;668;921;-3727;0.0439;0.0492;0.00517;0.0877;782;120.0;3.5406666666666666;Muse - Supermassive Black Hole [Official Music Video];Muse;65115769.0;368298.0;26853.0;True;True;407737878.0;10.501710376282782;Spotify;;;
Muse;Uprising;The Resistance;album;602;905;-4046;0.0775;0.000202;64;117;411;128019;5.080666666666667;Muse - Uprising [Official Video];Muse;249689138.0;1391854.0;65543.0;True;True;496116359.0;7.735042735042735;Spotify;;;
Muse;Starlight;Black Holes and Revelations;album;0.55;874;-4046;0.0321;0.000436;1.02e-05;206;318;121.61;4.00355;Muse - Starlight [Official Music Video];Muse;172296428.0;814237.0;29034.0;True;True;316493449.0;4.242718446601942;Spotify;;;
Muse;Hysteria;Absolution;album;412;0.92;-4852;0.0575;0.000456;0.0026;0.11;455;93162;3.7906666666666666;Muse - Hysteria [Official Music Video];Muse;101176337.0;488937.0;15957.0;True;True;201041577.0;8.363636363636363;Spotify;;;
Muse;Knights of Cydonia;Black Holes and Revelations;album;366;963;-5301;142;0.000273;0.0122;115;211;137114;6.10355;Muse - Knights Of Cydonia  (Video);Muse;45980398.0;254648.0;16380.0;True;True;188191094.0;8.373913043478261;Spotify;;;
Muse;Time is Running Out;Absolution;album;585;842;-5883;0.0556;0.00242;0.00686;0.0866;428;118211;3.9506666666666668;Muse - Time Is Running Out (video);Muse;77040741.0;415034.0;8809.0;True;True;173292941.0;9.722863741339491;Spotify;;;
Muse;Madness;The 2nd Law;album;502;417;-7665;0.0718;127;0.00419;106;218;180301;4684;Muse - Madness;Muse;162282411.0;833060.0;38802.0;True;True;264508776.0;3.9339622641509435;Spotify;;;
Muse;Psycho;Drones;album;555;883;-3426;0.0341;0.00114;41;868;507;125.02;5.2786333333333335;Muse - Psycho [Official Lyric Video];Muse;77060302.0;604210.0;22593.0;True;True;207866342.0;1.0172811059907834;Spotify;;;
Muse;Plug in Baby;Origin of Symmetry;album;408;965;-4232;0.05;6.94e-06;0.000402;0.11;349;136018;3.6333333333333333;Muse - Plug In Baby (Official Video);Muse;38420858.0;214006.0;10189.0;True;True;123322561.0;8.772727272727272;Spotify;;;
Muse;Undisclosed Desires;The Resistance;album;683;585;-6.76;0.0323;0.00819;0.0162;0.0797;641;115997;3.9166666666666665;Muse - Undisclosed Desires;Muse;111069898.0;484356.0;20481.0;True;True;152135034.0;7.340025094102886;Spotify;;;
Aerosmith;Dream On;Aerosmith;album;392;476;-7583;0.0249;397;0.000163;309;234;78031;4.45995;Dream On Aerosmith Official Music Video;METALinYOURface1;3584082.0;26655.0;1046.0;False;False;771341288.0;1.5404530744336569;Spotify;;;
Aerosmith;Crazy;Get A Grip;album;0.37;866;-3879;0.0384;0.0868;0.0;137;427;162086;5.278216666666666;Aerosmith - Crazy (Official Music Video);AerosmithVEVO;634261334.0;1992939.0;40482.0;True;True;315532319.0;6.321167883211678;Youtube;;;
Aerosmith;"I Don't Want To Miss A Thing - From ""Armageddon"" Soundtrack";I Don't Want To Miss A Thing EP;single;0.39;649;-5163;0.0345;172;0.0;216;144;121161;4.995383333333334;Aerosmith - I Don't Want to Miss a Thing (Official HD Video);AerosmithVEVO;541140942.0;3105744.0;73217.0;True;True;806239803.0;3.0046296296296298;Spotify;;;
Aerosmith;Cryin';Get A Grip;album;445;856;-3674;0.0327;0.000202;0.0101;367;486;105872;5.138883333333333;Aerosmith - Cryin' (Official Music Video);AerosmithVEVO;307486563.0;1024854.0;23741.0;True;True;233440383.0;2.332425068119891;Youtube;;;
Aerosmith;Walk This Way;Toys In The Attic;album;653;0.73;-10613;0.0429;0.0115;1.02e-05;0.0776;894;108709;3.67185;RUN DMC - Walk This Way (Official HD Video) ft. Aerosmith;RUNDMCVEVO;112158305.0;787792.0;21937.0;True;True;392902327.0;9.407216494845361;Spotify;;;
Aerosmith;Dude (Looks Like A Lady);Permanent Vacation;album;0.54;982;-2962;0.0458;435;3.37e-05;0.0457;0.91;126294;4.42955;Aerosmith - Dude (Looks Like A Lady) (Official Music Video);AerosmithVEVO;56228815.0;219918.0;15169.0;True;True;191871078.0;21.487964989059083;Spotify;;;
Aerosmith;Sweet Emotion;Toys In The Attic;album;379;0.76;-10961;0.0378;0.00298;0.0296;104;491;99436;4.568133333333333;Aerosmith - Sweet Emotion;AerosmithVEVO;33597662.0;212652.0;6763.0;True;True;329839315.0;7.307692307692308;Spotify;;;
Aerosmith;Amazing;Get A Grip;album;308;747;-5434;37;0.0645;8.27e-05;431;278;139454;5936;Aerosmith - Amazing (Official Music Video);AerosmithVEVO;253391021.0;651715.0;17039.0;True;True;109653445.0;1.7331786542923433;Youtube;;;
Aerosmith;Rag Doll;Permanent Vacation;album;579;954;-3947;0.0558;583;0.0;139;583;93448;4.428216666666667;Aerosmith - Rag Doll (Official Music Video);AerosmithVEVO;5748095.0;49199.0;1401.0;True;True;61272691.0;6.863309352517985;Spotify;;;
Aerosmith;Janie's Got A Gun;Big Ones;compilation;633;823;-5792;0.0287;0.0516;0.000496;188;444;115107;5.508883333333333;Aerosmith - Janie's Got A Gun;AerosmithVEVO;66608918.0;246673.0;9882.0;True;True;75160311.0;4.377659574468085;Spotify;;;
Slipknot;Duality;Vol. 3: The Subliminal Verses;album;354;982;-3026;168;0.000237;0.000294;204;194;143772;4.210216666666667;Slipknot - Duality [OFFICIAL VIDEO] [HD];Slipknot;356487151.0;2211238.0;87719.0;True;True;525198814.0;4.813725490196079;Spotify;;;
Slipknot;Before I Forget;Vol. 3: The Subliminal Verses;album;291;974;-2997;171;0.0177;5.44e-06;886;348;134724;4.6433333333333335;Slipknot - Before I Forget [OFFICIAL VIDEO] [HD];Slipknot;249436786.0;1421839.0;42357.0;True;True;383553771.0;1.0993227990970653;Spotify;;;
Slipknot;Psychosocial;All Hope Is Gone (10th Anniversary);album;568;981;-3889;0.0887;0.00269;0.00275;0.0243;307;135146;4.735333333333333;Slipknot - Psychosocial [OFFICIAL VIDEO] [HD];Slipknot;472423591.0;3598519.0;160857.0;True;True;440543539.0;40.370370370370374;Youtube;;;
Slipknot;Custer;.5: The Gray Chapter (Special Edition);album;407;0.98;-1.58;107;0.00174;0.000112;119;537;131066;4.241116666666667;Slipknot - Custer (LIVE);Slipknot;26386968.0;255982.0;8371.0;True;True;112251097.0;8.23529411764706;Spotify;;;
Slipknot;Wait and Bleed;Slipknot;album;382;996;-4119;104;0.00208;0.0;417;327;93345;2464;Slipknot - Wait And Bleed [OFFICIAL VIDEO] [HD];Slipknot;132263461.0;696184.0;30426.0;True;True;297647780.0;2.3884892086330938;Spotify;;;
Slipknot;Unsainted;We Are Not Your Kind;album;427;946;-2188;0.0469;0.000118;0.0253;0.0604;237;101305;4.346216666666667;Slipknot - Unsainted [OFFICIAL VIDEO];Slipknot;131946894.0;1634462.0;85175.0;True;True;228741006.0;15.662251655629138;Spotify;;;
Slipknot;The Devil in I;.5: The Gray Chapter (Special Edition);album;398;939;-2865;0.0648;0.00591;0.000881;357;235;92027;5.713683333333333;Slipknot - The Devil In I [OFFICIAL VIDEO];Slipknot;382685788.0;2607369.0;105721.0;True;True;289911594.0;2.630252100840336;Youtube;;;
Slipknot;Snuff;All Hope Is Gone (10th Anniversary);album;544;0.69;-5723;0.0425;12;0.0095;0.0615;219;123962;4.60245;Slipknot - Snuff [OFFICIAL VIDEO] [HD];Slipknot;151293970.0;1215219.0;48701.0;True;True;265277606.0;11.21951219512195;Spotify;;;
Slipknot;The Dying Song (Time To Sing);The End, So Far;album;516;991;-2587;126;0.000467;4.66e-05;327;402;95017;3.393116666666667;Slipknot - The Dying Song (Time To Sing);Slipknot;20236075.0;611649.0;30343.0;True;True;24596630.0;3.0305810397553516;Spotify;;;
Slipknot;Vermilion, Pt. 2;Vol. 3: The Subliminal Verses;album;589;442;-8517;0.0291;334;0.000424;0.0987;0.0904;122688;3.7386666666666666;Slipknot - Vermilion Pt. 2 [OFFICIAL VIDEO] [HD];Slipknot;72085231.0;531060.0;18176.0;True;True;120556550.0;4.478216818642351;Spotify;;;
Oasis;Wonderwall - Remastered;(What's The Story) Morning Glory? (Deluxe Remastered Edition);album;375;893;-4097;0.0406;0.000509;0.0;187;434;174323;4.312883333333334;Oasis - Wonderwall (Official HD Remastered Video);OasisVEVO;5920778.0;94047.0;2828.0;True;True;1568357013.0;4.775401069518717;Spotify;;;
